universe,family,config,n,mean_pct,median_pct,events_per_day,gross_pct_day,net_pct_day,tail_p5,tail_p1,ruin_frac,capacity_usd,stamp
equities,F-EQ1_overnight,g30-50|locT3|volT1|long|next_close,386,0.05764,-0.01704,1.538,0.08865,0.08865,-0.24039,-0.37956,0.04663,126478,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ5_catalyst_long,EARNINGS|readCONT,95,0.10944,-0.01779,0.378,0.04142,0.04142,-0.34988,-0.46591,0.08421,786470,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr0.5|stop0.3|close|mna_excl=False,708,0.02697,0.04398,2.821,0.07608,0.03804,-0.305,-0.3231,0.23446,898762,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr0.5|stop0.3|close|mna_excl=True,651,0.02917,0.05632,2.594,0.07566,0.03783,-0.305,-0.31898,0.23656,931178,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT1|volT2|short|next_close,237,0.05254,0.06766,0.944,0.04961,0.03527,-0.20079,-0.46857,0.03376,1016981,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.0|stop0.3|close|mna_excl=True,234,0.07236,0.1111,0.932,0.06746,0.03373,-0.305,-0.33639,0.28205,1432129,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr0.5|stop0.3|1530|mna_excl=False,708,0.02375,0.03966,2.821,0.067,0.0335,-0.305,-0.3231,0.22599,898762,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr0.5|stop0.3|1530|mna_excl=True,651,0.02575,0.04608,2.594,0.0668,0.0334,-0.305,-0.31898,0.22734,931178,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.0|stop0.3|close|mna_excl=False,255,0.06463,0.08515,1.016,0.06566,0.03283,-0.305,-0.3461,0.28235,1427468,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.0|stop0.3|1530|mna_excl=True,234,0.06308,0.10325,0.932,0.05881,0.0294,-0.305,-0.33639,0.26923,1432129,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.0|stop0.3|1530|mna_excl=False,255,0.05556,0.09426,1.016,0.05644,0.02822,-0.305,-0.3461,0.27059,1427468,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr0.5|stopNone|1530|mna_excl=False,708,0.0198,0.0546,2.821,0.05584,0.02792,-0.5594,-1.32753,0.0904,898762,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr0.5|stop0.2|close|mna_excl=False,708,0.01907,0.00638,2.821,0.05379,0.02689,-0.205,-0.205,0.00282,898762,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr0.5|stopNone|close|mna_excl=False,708,0.01876,0.06236,2.821,0.05291,0.02646,-0.47979,-1.21033,0.09181,898762,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr0.5|stop0.2|close|mna_excl=True,651,0.02029,0.01816,2.594,0.05263,0.02632,-0.205,-0.20741,0.00307,931178,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.0|stop0.2|close|mna_excl=True,234,0.0529,0.05016,0.932,0.04931,0.02466,-0.205,-0.2113,0.00855,1432129,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.5|stop0.3|close|mna_excl=False,131,0.09411,0.12653,0.522,0.04912,0.02456,-0.305,-0.36224,0.27481,1950977,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.5|stop0.3|close|mna_excl=True,121,0.0995,0.1359,0.482,0.04797,0.02398,-0.305,-0.36438,0.27273,1985031,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr0.5|stopNone|1530|mna_excl=True,651,0.01836,0.06099,2.594,0.04762,0.02381,-0.60662,-1.33097,0.09217,931178,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.0|stop0.2|close|mna_excl=False,255,0.046,0.0231,1.016,0.04673,0.02337,-0.205,-0.21083,0.00784,1427468,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr0.5|stopNone|close|mna_excl=True,651,0.01675,0.06816,2.594,0.04344,0.02172,-0.49046,-1.3597,0.0937,931178,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT1|volT2|short|next_open,237,0.03186,0.04775,0.944,0.03008,0.02159,-0.19806,-0.46385,0.03797,1016981,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.5|stop0.3|1530|mna_excl=False,131,0.08193,0.1243,0.522,0.04276,0.02138,-0.305,-0.36224,0.26718,1950977,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.5|stop0.3|1530|mna_excl=True,121,0.08822,0.14532,0.482,0.04253,0.02126,-0.305,-0.36438,0.26446,1985031,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr0.5|stop0.2|1530|mna_excl=False,708,0.01493,0.00771,2.821,0.04212,0.02106,-0.205,-0.205,0.00282,898762,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr0.5|stop0.1|close|mna_excl=False,708,0.0149,-0.105,2.821,0.04203,0.02102,-0.105,-0.105,0.00141,898762,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.0|stopNone|close|mna_excl=False,255,0.04071,0.12033,1.016,0.04136,0.02068,-0.75125,-1.66313,0.10196,1427468,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.0|stop0.1|close|mna_excl=False,255,0.0405,-0.105,1.016,0.04114,0.02057,-0.105,-0.11944,0.00392,1427468,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr0.5|stop0.1|close|mna_excl=True,651,0.01582,-0.105,2.594,0.04102,0.02051,-0.105,-0.105,0.00154,931178,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.0|stopNone|1530|mna_excl=False,255,0.04031,0.1204,1.016,0.04095,0.02048,-0.82725,-1.68974,0.11373,1427468,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.0|stop0.2|1530|mna_excl=True,234,0.04392,0.04395,0.932,0.04094,0.02047,-0.205,-0.2113,0.00855,1432129,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr0.5|stop0.2|1530|mna_excl=True,651,0.01571,0.0163,2.594,0.04074,0.02037,-0.205,-0.20741,0.00307,931178,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.0|stop0.1|close|mna_excl=True,234,0.0437,-0.105,0.932,0.04074,0.02037,-0.105,-0.12096,0.00427,1432129,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT1|volT2|long|next_open,105,0.04798,-0.07924,0.418,0.02007,0.02007,-0.26859,-0.32868,0.08571,1272630,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.0|stopNone|1530|mna_excl=True,234,0.04281,0.12977,0.932,0.03991,0.01996,-0.82877,-1.74134,0.11538,1432129,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.0|stopNone|close|mna_excl=True,234,0.04257,0.1315,0.932,0.03969,0.01985,-0.75246,-1.73376,0.10256,1432129,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.0|stop0.2|1530|mna_excl=False,255,0.03817,0.02057,1.016,0.03878,0.01939,-0.205,-0.21083,0.00784,1427468,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT1|volT3|short|next_close,166,0.04479,0.07782,0.661,0.02962,0.01814,-0.31018,-0.76972,0.07831,3739572,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ4_nonews_recipe,readany|vwap_reclaim|next_open|stopNone,166,0.02682,0.00415,0.661,0.01774,0.01774,-0.27036,-0.40149,0.07229,268987,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.0|stop0.1|1530|mna_excl=False,255,0.0347,-0.105,1.016,0.03526,0.01763,-0.105,-0.11944,0.00392,1427468,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.5|stop0.2|close|mna_excl=True,121,0.07218,0.08021,0.482,0.0348,0.0174,-0.205,-0.21158,0.00826,1985031,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.0|stop0.1|1530|mna_excl=True,234,0.03707,-0.105,0.932,0.03456,0.01728,-0.105,-0.12096,0.00427,1432129,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.5|stop0.2|close|mna_excl=False,131,0.0648,0.06969,0.522,0.03382,0.01691,-0.205,-0.21136,0.00763,1950977,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ4_nonews_recipe,readany|1030open|next_open|stop-0.1,185,0.02247,-0.03281,0.737,0.01656,0.01656,-0.105,-0.16062,0.0,281504,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr0.5|stop0.1|1530|mna_excl=False,708,0.01101,-0.105,2.821,0.03105,0.01552,-0.105,-0.105,0.00141,898762,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr0.5|stop0.1|1530|mna_excl=True,651,0.01171,-0.105,2.594,0.03038,0.01519,-0.105,-0.105,0.00154,931178,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g100+|locT2|volT3|short|next_open,91,0.09727,0.15459,0.363,0.03526,0.01515,-0.50493,-1.13876,0.13187,6269055,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT1|volT2|long|next_close,105,0.03589,-0.09429,0.418,0.01501,0.01501,-0.32511,-0.42715,0.13333,1272630,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.5|stop0.2|1530|mna_excl=True,121,0.06122,0.06924,0.482,0.02951,0.01476,-0.205,-0.21158,0.00826,1985031,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ4_nonews_recipe,readany|1030open|next_open|stopNone,183,0.0201,-0.00345,0.729,0.01466,0.01466,-0.26547,-0.38293,0.0765,281504,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.5|stop0.2|1530|mna_excl=False,131,0.05479,0.05462,0.522,0.0286,0.0143,-0.205,-0.21136,0.00763,1950977,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT3|volT2|long|next_close,177,0.02023,0.0161,0.705,0.01427,0.01427,-0.18995,-0.32549,0.0226,897088,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.5|stopNone|1530|mna_excl=False,131,0.05437,0.14922,0.522,0.02838,0.01419,-0.70497,-1.87926,0.12977,1950977,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ4_nonews_recipe,readany|vwap_reclaim|next_open|stop-0.1,168,0.02112,-0.02933,0.669,0.01413,0.01413,-0.11158,-0.15735,0.0,268987,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT1|volT1|short|next_close,122,0.03882,0.04651,0.486,0.01887,0.01315,-0.23374,-0.40268,0.03279,257234,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.5|stop0.1|close|mna_excl=False,131,0.04958,-0.105,0.522,0.02588,0.01294,-0.105,-0.16544,0.00763,1950977,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ5_catalyst_long,OTHER_NEWS|readCONT,118,0.02693,-0.05653,0.47,0.01266,0.01266,-0.4902,-0.557,0.14407,658318,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT2|volT2|short|next_close,169,0.02744,0.04271,0.673,0.01847,0.01247,-0.24821,-0.73666,0.05325,944284,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.5|stop0.1|close|mna_excl=True,121,0.05158,-0.105,0.482,0.02486,0.01243,-0.105,-0.17145,0.00826,1985031,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT1|volT3|short|next_open,166,0.02893,0.04367,0.661,0.01913,0.01231,-0.17475,-0.69148,0.04217,3739572,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.5|stop0.1|1530|mna_excl=False,131,0.04506,-0.105,0.522,0.02352,0.01176,-0.105,-0.16544,0.00763,1950977,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.5|stopNone|close|mna_excl=False,131,0.04471,0.15971,0.522,0.02333,0.01167,-0.60438,-2.0904,0.10687,1950977,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g100+|locT1|volT3|short|next_open,126,0.06012,0.06899,0.502,0.03018,0.01165,-0.37079,-0.85051,0.06349,6569309,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.5|stopNone|1530|mna_excl=True,121,0.04832,0.15153,0.482,0.0233,0.01165,-0.72099,-1.95761,0.1405,1985031,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.5|stop0.1|1530|mna_excl=True,121,0.04655,-0.105,0.482,0.02244,0.01122,-0.105,-0.17145,0.00826,1985031,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g100+|locT1|volT3|short|next_close,126,0.07194,0.10411,0.502,0.03612,0.01118,-0.58633,-0.93283,0.11905,6569309,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT1|volT1|short|next_open,122,0.03135,0.03409,0.486,0.01524,0.01093,-0.14234,-0.2033,0.0082,257234,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT2|volT2|short|next_open,169,0.02121,0.02152,0.673,0.01428,0.01002,-0.21953,-0.39241,0.02959,944284,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ4_nonews_recipe,readCONT|vwap_reclaim|next_open|stop-0.1,113,0.02217,-0.00272,0.45,0.00998,0.00998,-0.105,-0.1232,0.0,288944,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ4_nonews_recipe,readCONT|1030open|next_open|stop-0.1,114,0.02111,-0.00308,0.454,0.00959,0.00959,-0.105,-0.12315,0.0,285224,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT2|volT2|long|next_open,108,0.0212,-0.05791,0.43,0.00912,0.00912,-0.20796,-0.28821,0.02778,1023436,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ5_catalyst_long,EARNINGS|readany,267,0.00813,-0.02228,1.064,0.00865,0.00865,-0.37109,-0.53802,0.11985,763474,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT2|volT1|long|next_close,61,0.03511,-0.05027,0.243,0.00853,0.00853,-0.2947,-0.32978,0.11475,216381,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ2_fade_short,thr1.5|stopNone|close|mna_excl=True,121,0.03525,0.17271,0.482,0.01699,0.0085,-0.64677,-2.21739,0.1157,1985031,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ4_nonews_recipe,readCONT|vwap_reclaim|next_open|stopNone,112,0.01752,0.00982,0.446,0.00782,0.00782,-0.27341,-0.44472,0.07143,287612,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT2|volT3|long|next_open,97,0.01941,-0.01383,0.386,0.0075,0.0075,-0.19719,-0.34056,0.04124,3678955,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT3|volT1|long|next_open,386,0.00484,-0.00787,1.538,0.00744,0.00744,-0.13292,-0.20173,0.00518,126478,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ4_nonews_recipe,readCONT|1030open|next_open|stopNone,113,0.01588,0.00835,0.45,0.00715,0.00715,-0.27325,-0.44365,0.0708,281504,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ4_nonews_recipe,readany|1030open|close|stop-0.1,185,0.00968,-0.01074,0.737,0.00713,0.00713,-0.105,-0.10723,0.0,281504,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT1|volT3|short|next_close,135,0.0194,0.00427,0.538,0.01043,0.00672,-0.22457,-0.44768,0.04444,3284519,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT2|volT2|long|next_close,108,0.01476,-0.03897,0.43,0.00635,0.00635,-0.33821,-0.36092,0.11111,1023436,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ4_nonews_recipe,readany|vwap_reclaim|close|stopNone,168,0.00941,0.00957,0.669,0.0063,0.0063,-0.23132,-0.39199,0.04762,268987,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ4_nonews_recipe,readany|vwap_reclaim|close|stop-0.1,168,0.00837,-0.0096,0.669,0.0056,0.0056,-0.105,-0.13125,0.0,268987,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT3|volT2|long|next_open,177,0.0078,-0.00768,0.705,0.0055,0.0055,-0.15517,-0.21136,0.00565,897088,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT3|volT2|short|next_open,79,0.02616,0.0184,0.315,0.00823,0.00521,-0.16156,-0.35009,0.02532,1002415,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT3|volT3|long|next_close,56,0.02249,0.01042,0.223,0.00502,0.00502,-0.30257,-0.58426,0.08929,3429905,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT2|volT3|long|next_open,101,0.01083,-0.00617,0.402,0.00436,0.00436,-0.14053,-0.22765,0.0099,3633658,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ4_nonews_recipe,readany|1030open|close|stopNone,185,0.00585,-0.0002,0.737,0.00431,0.00431,-0.22087,-0.38415,0.04324,281504,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT3|volT1|short|next_open,56,0.02386,0.0336,0.223,0.00532,0.0033,-0.19866,-0.46097,0.03571,164453,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT3|volT1|short|next_close,56,0.02623,0.06333,0.223,0.00585,0.00301,-0.4609,-0.6741,0.08929,164453,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT2|volT1|short|next_open,285,0.00456,0.00466,1.135,0.00518,0.00272,-0.13243,-0.35017,0.02456,136252,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ5_vixregime,vixT2|prior_dn|long,265,0.00241,0.00334,1.0,0.00241,0.00241,-0.0253,-0.03524,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT1|volT3|short|next_open,135,0.00708,-0.00121,0.538,0.00381,0.0023,-0.19448,-0.35005,0.02222,3284519,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ4_nonews_recipe,readCONT|vwap_reclaim|close|stop-0.1,113,0.00509,-0.00636,0.45,0.00229,0.00229,-0.105,-0.11808,0.0,288944,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT2|volT1|short|next_open,61,0.01563,0.0346,0.243,0.0038,0.0021,-0.2472,-0.38057,0.04918,216381,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ4_nonews_recipe,readCONT|1030open|close|stop-0.1,114,0.00419,-0.00704,0.454,0.0019,0.0019,-0.105,-0.11711,0.0,285224,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ5_vixregime,vixT2|prior_up|short,240,0.00144,-0.0007,1.0,0.00144,0.00144,-0.02157,-0.02946,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ4_timeofday,on_1800_0930|long|Tue,336,0.00108,0.00084,0.997,0.00108,0.00108,-0.0121,-0.01968,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ5_vixregime,vixT0|prior_flat|long,149,0.00095,0.00121,1.0,0.00095,0.00095,-0.01416,-0.01822,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ4_timeofday,on_1800_0930|long|Wed,318,0.00082,0.00102,1.0,0.00082,0.00082,-0.01273,-0.01991,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ5_vixregime,vixT1|prior_dn|short,203,0.00073,-0.00024,1.0,0.00073,0.00073,-0.01671,-0.02174,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ4_timeofday,1030_1400|short|Fri,329,0.00071,7e-05,1.0,0.00071,0.00071,-0.01028,-0.01577,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ4_timeofday,1530_1600|short|Wed,318,0.0007,0.00027,1.0,0.0007,0.0007,-0.00401,-0.00667,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ4_timeofday,1400_1600|long|Fri,329,0.00069,0.00068,1.0,0.00069,0.00069,-0.00833,-0.01393,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g50-100|locT2|volT3|long|next_close,97,0.00176,-0.04383,0.386,0.00068,0.00068,-0.28586,-0.39744,0.12371,3678955,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ5_vixregime,vixT0|prior_dn|long,135,0.00068,0.00159,1.0,0.00068,0.00068,-0.01144,-0.01543,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ5_catalyst_long,NO_NEWS_PRE1030|readany,255,0.00064,-0.01444,1.016,0.00065,0.00065,-0.30967,-0.54008,0.08627,320763,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ4_timeofday,1400_1600|short|Wed,318,0.00062,-7e-05,1.0,0.00062,0.00062,-0.00752,-0.02252,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ5_vixregime,vixT1|prior_flat|long,93,0.00059,0.00075,1.0,0.00059,0.00059,-0.01561,-0.02292,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ1_overnight,g30-50|locT3|volT3|short|next_close,127,0.00422,-0.00138,0.506,0.00213,0.00056,-0.17089,-0.36964,0.0315,4651408,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
equities,F-EQ5_catalyst_long,NO_NEWS_PRE1030|readCONT,158,0.00089,-0.0143,0.629,0.00056,0.00056,-0.3287,-0.50027,0.10127,317494,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ5_vixregime,vixT2|prior_flat|short,82,0.00056,0.00083,1.0,0.00056,0.00056,-0.02088,-0.03168,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ4_timeofday,0930_1030|long|Mon,326,0.00047,0.00046,1.0,0.00047,0.00047,-0.00946,-0.01405,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ6_globex,on_full|none|long,1674,0.00044,0.00091,1.0,0.00044,0.00044,-0.0137,-0.02673,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ2_firsthour,thr0.005|follow|exit1555|vix>=20,310,0.00088,0.00292,0.487,0.00043,0.00043,-0.02381,-0.03382,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|both|stop0.5|tgtNone|vix>=20,627,0.00043,-0.00284,0.984,0.00042,0.00042,-0.0094,-0.01708,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|both|stop0.5|tgt1.0|vix>=20,627,0.00041,0.00225,0.984,0.00041,0.00041,-0.00902,-0.01526,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ1_orb,or60|both|stop1.0|tgtNone|vix<20,908,0.00043,2e-05,0.951,0.00041,0.00041,-0.00753,-0.01073,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
nq,F-NQ4_timeofday,0930_1030|long|Thu,339,0.00041,0.00032,1.0,0.00041,0.00041,-0.00916,-0.01637,0.0,50000000,"MINING — look-back, descriptive, uncorrected; NOT evidence; candidate-generation only"
