date,ticker,prev_close,price_1030,gain_1030,cum_vol_1030,vwap_1030,read,C1,C2,C3,C4,E1,E2,E3,E4,entry_open_1030,close_eod,outcome_pct,n_slice_bars,active_proxy,boundary_leak_zone,catalyst,overnight_gap,intraday_push,rvol_1030,dollar_vol_m,mins_to_high,vwap_dist,dow,spy_am
2025-07-29,STAI,13.38,29.2,1.1824,5113357,24.3553,CONT,1,1,1,1,0,0,0,0,29.04,23.6,-0.1873,12,0,0,FDA_CLINICAL,0.4454,0.5098,28.5,149.3,50,0.1989,1,-0.00094
2025-07-30,BGLC,4.46,6.4199,0.4394,21435839,7.6536,EX,0,0,0,0,1,1,1,0,6.39,7.25,0.1346,12,1,0,FDA_CLINICAL,0.7175,-0.1619,27.5,137.6,10,-0.1612,2,0.00058
2025-07-30,REPL,3.75,7.0994,0.8932,39879526,6.3615,CONT,1,1,1,1,0,0,0,0,7.0902,7.565,0.067,12,1,0,EARNINGS,0.7107,0.1067,2.0,283.1,55,0.116,2,0.00058
2025-07-30,SUPX,16.12,25.36,0.5732,1973782,24.5539,CONT,1,1,0,1,0,0,0,0,25.36,23.21,-0.0848,11,1,0,AI,0.1849,0.3277,15.3,50.1,40,0.0328,2,0.00058
2025-07-30,VWAV,7.73,10.4862,0.3566,13942899,9.9,CONT,1,1,1,1,0,0,0,1,10.4401,8.3017,-0.2048,12,1,0,NO_NEWS_PRE1030,-0.1138,0.5308,0.5,146.2,50,0.0592,2,0.00058
2025-07-30,XBP,9.001,21.65,1.4053,6075328,20.1285,CONT,1,1,1,1,0,0,0,0,21.68,16.2,-0.2528,12,1,0,MERGER_ACQ,0.0554,1.2789,1442.2,131.5,35,0.0756,2,0.00058
2025-07-31,APLD,10.03,13.665,0.3624,61260138,13.4566,CONT,1,1,1,1,0,0,1,0,13.6612,13.16,-0.0367,12,1,0,EARNINGS,0.2532,0.0871,2.0,837.1,45,0.0155,3,-0.00102
2025-07-31,PAPL,2.97,4.2,0.4141,3504254,3.9745,CONT,1,1,1,1,0,0,1,0,4.1964,5.0699,0.2082,12,1,0,NO_NEWS_PRE1030,0.2761,0.1082,0.9,14.7,40,0.0567,3,-0.00102
2025-07-31,PBM,33.75,44.41,0.3159,2984344,52.6173,EX,0,0,1,0,1,1,1,1,44.38,31.66,-0.2866,12,1,0,FDA_CLINICAL,0.3612,-0.0333,110.6,132.5,10,-0.156,3,-0.00102
2025-07-31,SNGX,1.25,2.48,0.984,85510585,2.2305,CONT,1,1,1,1,0,0,0,0,2.485,2.9116,0.1717,12,1,0,FDA_CLINICAL,0.512,0.3122,489.6,212.1,45,0.1119,3,-0.00102
2025-08-01,IMAB,2.01,2.8802,0.4329,17978905,3.0158,CONT,0,1,1,1,1,0,0,0,2.88,2.63,-0.0868,12,0,0,OFFERING,0.1244,0.2744,42.5,51.8,45,-0.045,4,-0.00468
2025-08-01,RDTL,31.86,42.6807,0.3396,945062,41.0828,UNC,1,1,1,1,0,1,1,0,42.74,42.53,-0.0049,12,1,0,NO_NEWS_PRE1030,0.2473,0.074,1.5,40.3,5,0.0389,4,-0.00468
2025-08-04,BTBD,1.64,4.755,1.8994,55164105,4.1571,CONT,1,1,1,1,0,0,1,0,4.758,2.7199,-0.4284,12,1,0,NO_NEWS_PRE1030,0.2744,1.2751,2315.5,262.3,30,0.1438,0,0.00596
2025-08-04,CASI,1.29,2.2563,0.7491,35465297,2.1624,CONT,1,1,1,1,0,0,0,0,2.26,1.96,-0.1327,12,0,0,FDA_CLINICAL,0.093,0.6002,273.3,80.0,50,0.0434,0,0.00596
2025-08-04,COMM,7.79,12.97,0.665,20329393,13.8063,EX,0,0,1,0,1,1,1,1,12.965,14.5,0.1184,12,0,0,FDA_CLINICAL,0.7754,-0.0622,4.4,263.7,0,-0.0606,0,0.00596
2025-08-04,GP,3.33,5.623,0.6886,1979756,5.2332,CONT,1,1,0,1,0,0,0,0,5.655,4.358,-0.2294,12,1,0,CONTRACT_PARTNER,0.036,0.6299,126.6,11.1,50,0.0745,0,0.00596
2025-08-04,PBM,14.75,26.0,0.7627,3444100,31.2482,EX,0,0,1,0,1,1,1,1,25.94,28.44,0.0964,12,1,0,FDA_CLINICAL,0.9281,-0.0858,5.2,89.5,5,-0.168,0,0.00596
2025-08-04,SCS,10.18,16.2,0.5914,4439237,15.8769,CONT,1,1,1,1,0,0,0,0,16.195,16.59,0.0244,12,0,0,FDA_CLINICAL,0.444,0.102,6.1,71.9,40,0.0204,0,0.00596
2025-08-04,VERB,9.51,16.1379,0.6969,4385335,15.8105,CONT,1,1,1,1,0,0,1,0,16.085,20.3141,0.2629,12,0,0,FDA_CLINICAL,0.5994,0.061,78.1,70.8,50,0.0207,0,0.00596
2025-08-04,ZEPP,13.0,17.075,0.3135,618940,17.8587,UNC,0,1,1,0,1,1,1,0,17.07,17.36,0.017,12,1,0,FDA_CLINICAL,0.2531,0.0482,2.1,10.6,10,-0.0439,0,0.00596
2025-08-05,AIP,9.45,12.65,0.3386,7153093,13.3384,EX,0,0,0,0,1,1,1,0,12.65,13.02,0.0292,12,1,0,FDA_CLINICAL,0.5069,-0.1117,9.0,90.5,0,-0.0516,1,-0.00309
2025-08-05,AMRC,16.7,23.4,0.4012,768900,22.8019,UNC,1,1,1,1,0,1,1,0,23.4599,24.86,0.0597,12,1,0,FDA_CLINICAL,0.2964,0.0808,1.3,18.0,5,0.0262,1,-0.00309
2025-08-05,CSTL,15.32,20.505,0.3384,627513,20.382,CONT,1,1,1,1,0,0,1,0,20.51,20.35,-0.0078,12,1,0,FDA_CLINICAL,0.2957,0.033,1.5,12.9,35,0.006,1,-0.00309
2025-08-05,CWD,2.6244,6.4843,1.4708,23886261,5.7741,CONT,1,1,1,1,0,0,0,1,6.5,3.33,-0.4877,11,1,0,NO_NEWS_PRE1030,-0.0017,1.4749,744.0,154.9,55,0.123,1,-0.00309
2025-08-05,STAA,18.49,26.79,0.4489,17605265,26.7752,UNC,1,1,1,1,0,0,1,1,26.79,27.01,0.0082,12,1,0,MERGER_ACQ,0.4478,0.0007,24.9,471.6,45,0.0006,1,-0.00309
2025-08-05,XMTR,30.97,43.1717,0.394,1505400,41.6913,CONT,1,1,1,1,0,0,1,0,43.0,44.3,0.0302,12,1,0,EARNINGS,0.2486,0.1164,2.7,65.0,40,0.0355,1,-0.00309
2025-08-05,YMAB,4.19,8.515,1.0322,12759922,8.5195,EX,0,1,0,0,1,1,1,0,8.51,8.51,0.0,12,0,0,MERGER_ACQ,1.037,-0.0023,48.9,108.7,0,-0.0005,1,-0.00309
2025-08-06,AIMD,2.33,3.449,0.4803,77030338,3.8123,UNC,0,1,1,0,1,1,1,0,3.435,3.25,-0.0539,12,1,0,EARNINGS,0.3176,0.1235,405.8,265.7,25,-0.0953,2,-0.00041
2025-08-06,ALAB,135.54,176.825,0.3046,8392521,174.4299,CONT,1,1,1,1,0,0,1,0,176.72,174.46,-0.0128,12,1,0,EARNINGS,0.2173,0.0717,1.4,1484.0,45,0.0137,2,-0.00041
2025-08-06,GO,13.02,16.97,0.3034,4987299,16.7713,UNC,1,1,1,1,0,1,1,0,16.98,18.58,0.0942,12,1,0,EARNINGS,0.225,0.0639,1.8,84.6,0,0.0118,2,-0.00041
2025-08-06,LPSN,13.32,18.32,0.3754,2572778,18.9529,EX,0,1,0,0,1,1,1,0,18.45,17.55,-0.0488,12,1,0,EARNINGS,0.5766,-0.1276,34.3,47.1,0,-0.0334,2,-0.00041
2025-08-06,MYGN,3.87,5.08,0.3127,4803650,5.2425,EX,0,1,0,0,1,1,1,0,5.085,5.69,0.119,12,1,0,EARNINGS,0.3488,-0.0268,3.2,24.4,5,-0.031,2,-0.00041
2025-08-06,RMSG,1.66,2.9,0.747,20787918,3.0303,UNC,0,1,0,1,1,0,0,0,2.91,2.33,-0.1993,12,1,0,OTHER_NEWS,0.0663,0.6384,71.2,60.3,35,-0.043,2,-0.00041
2025-08-06,SGBX,12.37,29.54,1.388,4699399,28.5245,UNC,1,0,0,1,0,1,1,0,29.54,23.46,-0.2058,12,0,0,FDA_CLINICAL,1.1698,0.1006,108.8,138.8,10,0.0356,2,-0.00041
2025-08-07,AVAH,3.89,5.8975,0.5161,6293905,5.8225,CONT,1,1,1,1,0,0,1,0,5.9,5.815,-0.0144,12,1,0,EARNINGS,0.3676,0.1086,17.5,37.1,30,0.0129,3,-0.00382
2025-08-07,BRLT,1.38,2.3,0.6667,35845558,2.3151,UNC,0,1,1,1,1,0,1,0,2.2988,1.9,-0.1735,12,1,0,EARNINGS,0.1667,0.4286,1209.9,82.4,40,-0.0065,3,-0.00382
2025-08-07,DUOL,343.61,448.495,0.3052,2205362,455.0549,UNC,0,1,1,0,1,0,1,0,448.3594,390.84,-0.1283,12,1,0,MERGER_ACQ,0.298,0.0056,1.8,989.1,45,-0.0144,3,-0.00382
2025-08-07,IMG,4.0,10.38,1.595,12877135,11.2536,UNC,0,1,1,0,1,1,1,0,10.36,8.462,-0.1832,12,0,0,EARNINGS,1.4335,0.0664,88.4,133.7,10,-0.0776,3,-0.00382
2025-08-07,JMIA,4.58,6.16,0.345,9066361,5.9514,CONT,1,1,1,1,0,0,1,0,6.1699,5.84,-0.0535,12,1,0,EARNINGS,0.1463,0.1733,3.1,55.8,30,0.0351,3,-0.00382
2025-08-07,MATV,6.28,8.3561,0.3306,506422,8.2359,UNC,1,1,1,1,0,1,1,0,8.33,8.48,0.018,12,1,0,EARNINGS,0.2412,0.072,1.4,4.2,5,0.0146,3,-0.00382
2025-08-07,RUN,9.07,11.9373,0.3161,20688841,11.9111,CONT,1,1,1,1,0,0,1,0,11.94,12.0,0.005,12,1,0,FDA_CLINICAL,0.2359,0.0649,1.8,247.0,15,0.0022,3,-0.00382
2025-08-07,SKYT,8.87,11.75,0.3247,1698127,11.5912,CONT,1,1,1,1,0,0,1,0,11.78,12.87,0.0925,12,1,0,EARNINGS,0.2672,0.0454,2.6,20.0,30,0.0137,3,-0.00382
2025-08-08,LZ,8.37,11.695,0.3973,3688158,11.3639,CONT,1,1,1,1,0,0,1,0,11.69,10.965,-0.062,12,1,0,FDA_CLINICAL,0.2843,0.0879,1.7,43.1,50,0.0291,4,0.00374
2025-08-08,NEGG,59.44,79.0,0.3291,711222,73.3557,CONT,1,1,1,1,0,0,0,0,79.0365,79.979,0.0119,12,1,0,NO_NEWS_PRE1030,0.0094,0.3167,0.5,56.2,45,0.0769,4,0.00374
2025-08-08,ORIS,7.208,10.21,0.4165,3062060,13.1603,EX,0,0,0,0,1,1,1,0,10.19,10.53,0.0334,12,1,0,EARNINGS,0.9423,-0.2707,10.1,31.3,0,-0.2242,4,0.00374
2025-08-08,PAPL,2.82,4.5888,0.6272,23152305,4.5982,UNC,0,1,1,1,1,0,1,1,4.5817,4.83,0.0542,12,1,0,EARNINGS,-0.0142,0.6506,6.6,106.2,40,-0.002,4,0.00374
2025-08-08,SGBX,18.43,26.0,0.4107,1624991,25.2082,UNC,1,1,0,1,0,1,1,0,26.01,25.27,-0.0285,12,0,0,FDA_CLINICAL,0.3299,0.0608,1.0,42.2,10,0.0314,4,0.00374
2025-08-11,BJDX,5.6,7.96,0.4214,7154918,8.0865,UNC,0,1,1,1,1,1,1,0,7.96,7.48,-0.0603,12,1,0,FDA_CLINICAL,0.2857,0.1056,285.9,57.0,5,-0.0156,0,-0.00034
2025-08-11,BMNR,51.43,67.065,0.304,45050656,62.1787,CONT,1,1,1,1,0,0,1,0,67.0622,59.18,-0.1175,12,1,0,FDA_CLINICAL,0.127,0.1571,1.0,3021.3,55,0.0786,0,-0.00034
2025-08-11,IMXI,9.28,15.115,0.6288,1820349,15.0971,UNC,1,1,0,0,0,1,1,0,15.115,14.92,-0.0129,12,1,0,FDA_CLINICAL,0.639,-0.0062,5.0,27.5,0,0.0012,0,-0.00034
2025-08-11,TLS,2.38,3.4312,0.4417,6068122,3.2526,CONT,1,1,1,1,0,0,0,0,3.435,3.88,0.1295,12,1,0,EARNINGS,0.1933,0.2082,13.1,20.8,50,0.0549,0,-0.00034
2025-08-12,ATNF,3.34,5.38,0.6108,33070477,5.5852,EX,0,1,0,0,1,1,1,1,5.3799,10.2381,0.903,12,0,0,CRYPTO,0.7818,-0.096,9.1,177.9,25,-0.0367,1,0.00158
2025-08-12,DDD,1.76,2.29,0.3011,9285171,2.1367,CONT,1,1,1,1,0,0,1,0,2.28,2.29,0.0044,12,1,0,EARNINGS,0.0682,0.2181,4.0,21.3,55,0.0717,1,0.00158
2025-08-12,PRPH,2.817,3.724,0.322,13460501,4.0438,EX,0,0,1,0,1,0,1,1,3.738,3.52,-0.0583,12,0,0,OTHER_NEWS,0.4093,-0.062,146.4,50.1,30,-0.0791,1,0.00158
2025-08-12,RMBL,2.0,3.218,0.609,27244370,3.2017,CONT,1,1,1,1,0,0,1,0,3.218,3.2299,0.0037,12,0,0,EARNINGS,0.155,0.3931,607.9,87.7,40,0.0051,1,0.00158
2025-08-12,WOW,3.38,5.05,0.4941,14527285,5.0441,UNC,1,1,1,1,0,1,1,0,5.045,5.04,-0.001,12,0,0,FDA_CLINICAL,0.4956,-0.001,21.1,73.4,0,0.0012,1,0.00158
2025-08-13,ATNF,10.24,15.72,0.5352,26123204,15.8393,UNC,0,1,1,0,1,0,0,0,15.75,10.77,-0.3162,12,0,0,EARNINGS,0.4023,0.0947,1.0,410.7,50,-0.0075,2,-0.00104
2025-08-13,BSLK,2.18,4.94,1.2661,34427739,4.0731,CONT,1,1,1,1,0,0,0,0,4.93,14.0,1.8398,12,0,0,EARNINGS,0.6009,0.4155,108.8,170.1,55,0.2128,2,-0.00104
2025-08-13,EDIT,2.29,2.9901,0.3057,3092855,2.8531,CONT,1,1,1,1,0,0,0,0,2.9906,3.085,0.0316,12,1,0,EARNINGS,0.0699,0.2204,1.9,9.2,50,0.048,2,-0.00104
2025-08-13,GBIO,4.05,5.8499,0.4444,2635875,5.6858,CONT,1,1,1,1,0,0,1,0,5.84,6.5801,0.1267,12,0,0,EARNINGS,0.2716,0.1359,6.3,15.4,45,0.0289,2,-0.00104
2025-08-13,MNTS,19.81,29.59,0.4937,6544145,35.5884,EX,0,0,0,0,1,1,1,0,29.63,33.92,0.1448,12,1,0,FDA_CLINICAL,0.7032,-0.123,818.7,193.6,15,-0.1685,2,-0.00104
2025-08-13,SPNS,29.5,42.49,0.4403,9473857,42.5667,EX,0,0,0,0,1,1,1,0,42.485,42.555,0.0016,12,0,0,MERGER_ACQ,0.4434,-0.0021,25.5,402.5,5,-0.0018,2,-0.00104
2025-08-13,WBTN,9.36,16.4076,0.7529,5439603,15.0794,CONT,1,1,1,1,0,0,1,0,16.4452,16.93,0.0295,12,1,0,EARNINGS,0.3547,0.294,16.9,89.3,55,0.0881,2,-0.00104
2025-08-14,AERT,5.6,8.88,0.5857,3599082,8.9944,EX,0,0,1,0,1,1,1,0,8.881,8.72,-0.0181,12,1,0,FDA_CLINICAL,0.5,0.0571,1066.0,32.0,0,-0.0127,3,0.00227
2025-08-14,BMRA,3.03,4.06,0.3399,10745978,4.0727,UNC,0,1,0,0,1,0,1,0,4.05,3.4751,-0.142,12,1,0,OTHER_NEWS,0.3861,-0.0333,263.1,43.6,35,-0.0031,3,0.00227
2025-08-14,RSLS,3.2,4.163,0.3009,6940768,3.8854,CONT,1,1,1,1,0,0,0,0,4.1699,3.89,-0.0671,12,0,0,NO_NEWS_PRE1030,-0.0563,0.3785,1.5,28.9,50,0.0714,3,0.00227
2025-08-14,SNOA,3.052,5.43,0.7792,11323587,5.8401,EX,0,0,0,0,1,1,1,0,5.41,5.26,-0.0277,12,1,0,EARNINGS,0.8447,-0.0355,22.3,61.5,10,-0.0702,3,0.00227
2025-08-14,TRIB,1.0103,2.4,1.3755,35189946,1.8472,CONT,1,1,1,1,0,0,1,0,2.4,1.91,-0.2042,12,1,0,FDA_CLINICAL,1.1479,0.106,31.0,84.5,55,0.2993,3,0.00227
2025-08-14,WULF,5.46,7.8661,0.4407,75638694,7.3078,CONT,1,1,1,1,0,0,1,0,7.87,8.71,0.1067,12,1,0,EARNINGS,0.3187,0.0925,2.2,595.0,55,0.0764,3,0.00227
2025-08-14,XOS,3.49,5.04,0.4441,10561039,5.0243,UNC,1,1,1,1,0,1,1,1,5.022,3.8397,-0.2354,12,1,0,FDA_CLINICAL,0.1719,0.2323,345.6,53.2,20,0.0031,3,0.00227
2025-08-14,XPON,1.31,5.1935,2.9645,128959558,4.3151,CONT,1,1,1,1,0,0,1,0,5.1903,2.03,-0.6089,12,1,0,FDA_CLINICAL,1.7939,0.419,73.0,669.8,45,0.2036,3,0.00227
2025-08-15,BSLK,8.5,13.36,0.5718,7988760,11.1068,CONT,1,1,1,1,0,0,0,0,13.36,8.7825,-0.3426,11,0,0,OFFERING,-0.1341,0.8152,0.3,106.7,55,0.2029,4,-0.00276
2025-08-15,PGEN,1.85,2.9601,0.6001,35521541,2.767,CONT,1,1,1,1,0,0,1,0,2.9612,2.94,-0.0072,12,1,0,FDA_CLINICAL,0.4054,0.1385,12.2,105.1,50,0.0698,4,-0.00276
2025-08-15,PPSI,3.11,4.48,0.4405,42344007,5.0994,EX,0,0,0,0,1,1,1,0,4.485,4.325,-0.0357,12,1,0,FDA_CLINICAL,0.5531,-0.0725,279.6,189.7,5,-0.1215,4,-0.00276
2025-08-15,SRXH,16.25,37.77,1.3243,4802843,36.2142,CONT,1,1,1,1,0,0,0,1,37.78,28.81,-0.2374,12,1,0,EARNINGS,0.4295,0.6259,218.8,181.4,45,0.043,4,-0.00276
2025-08-18,DHAI,5.985,8.693,0.4525,1656465,8.0636,CONT,1,1,1,1,0,0,0,0,8.688,7.377,-0.1509,12,0,0,FDA_CLINICAL,0.2749,0.1393,6.4,14.4,55,0.0781,0,0.00022
2025-08-18,GDRX,3.73,4.9,0.3137,19294317,4.8343,UNC,1,1,1,1,0,1,1,0,4.9091,5.11,0.0409,12,1,0,CONTRACT_PARTNER,0.2466,0.0538,7.8,94.5,15,0.0136,0,0.00022
2025-08-18,MB,3.55,6.13,0.7268,803544,5.6432,CONT,1,1,1,1,0,0,0,0,6.13,6.35,0.0359,10,1,0,NO_NEWS_PRE1030,0.062,0.626,10.0,4.9,35,0.0863,0,0.00022
2025-08-18,PPCB,71.75,204.0,1.8432,1303272,205.8621,UNC,0,1,1,1,1,1,1,0,204.0,144.5,-0.2917,12,1,0,FDA_CLINICAL,1.0209,0.4069,64.2,265.9,15,-0.009,0,0.00022
2025-08-18,SNGX,2.78,4.1912,0.5076,39083704,4.1979,UNC,0,1,1,0,1,0,1,0,4.1901,4.9599,0.1837,12,1,0,FDA_CLINICAL,0.3665,0.1033,6.6,163.8,35,-0.0016,0,0.00022
2025-08-18,VTAK,2.61,3.65,0.3985,12880473,3.9512,EX,0,0,0,0,1,1,1,0,3.655,3.9699,0.0862,12,1,0,FDA_CLINICAL,0.5556,-0.101,188.1,47.0,0,-0.0762,0,0.00022
2025-08-19,GXAI,1.1,2.35,1.1364,98216624,1.9603,CONT,1,1,1,1,0,0,0,0,2.3409,2.0499,-0.1243,12,1,0,OTHER_NEWS,0.5545,0.3743,1111.2,230.8,55,0.1988,1,-0.00014
2025-08-19,LASE,2.46,4.345,0.7663,40572786,4.7152,EX,0,0,0,0,1,1,1,0,4.345,3.94,-0.0932,12,1,0,FDA_CLINICAL,0.8699,-0.0554,37.3,176.3,5,-0.0785,1,-0.00014
2025-08-19,PLYM,14.64,22.175,0.5147,1939096,22.0708,CONT,1,1,1,1,0,0,1,0,22.1941,21.56,-0.0286,12,0,0,FDA_CLINICAL,0.5102,0.0029,4.5,43.0,35,0.0047,1,-0.00014
2025-08-19,PRFX,6.7,12.35,0.8433,13916580,14.875,EX,0,0,0,0,1,1,1,0,12.35,11.7,-0.0526,12,1,0,NO_NEWS_PRE1030,1.3209,-0.2058,1012.9,171.9,5,-0.1697,1,-0.00014
2025-08-20,SISI,4.95,6.63,0.3394,10527992,7.1255,EX,0,0,0,0,1,1,1,0,6.64,6.7001,0.0091,12,0,0,MERGER_ACQ,0.5293,-0.1242,88.6,69.8,0,-0.0695,2,-0.00857
2025-08-21,APM,1.27,2.93,1.3071,73558494,2.8536,CONT,1,1,0,1,0,0,1,0,2.92,4.2299,0.4486,12,1,0,FDA_CLINICAL,1.1339,0.0812,875.0,215.5,30,0.0268,3,0.00253
2025-08-21,PTIX,2.28,5.745,1.5197,78580381,4.9844,CONT,1,1,1,1,0,0,1,0,5.74,4.25,-0.2596,12,0,0,FDA_CLINICAL,0.5965,0.5783,799.3,451.4,35,0.1526,3,0.00253
2025-08-21,SLQT,1.83,2.5446,0.3905,8509322,2.4172,CONT,1,1,1,1,0,0,1,0,2.55,2.59,0.0157,12,1,0,EARNINGS,0.2186,0.1411,7.2,21.7,55,0.0527,3,0.00253
2025-08-22,EEIQ,8.685,22.74,1.6183,5312008,24.5684,UNC,0,1,1,0,1,0,1,0,22.72,19.84,-0.1268,12,1,0,EARNINGS,1.5423,0.0299,64.9,120.8,40,-0.0744,4,0.00996
2025-08-22,ELAB,158.76,268.79,0.6931,942331,264.7058,CONT,1,1,1,1,0,0,1,0,268.38,197.4,-0.2645,12,1,0,EARNINGS,0.328,0.2749,2496.9,253.3,30,0.0154,4,0.00996
2025-08-22,TCRT,1.89,2.7099,0.4338,3380000,2.6602,CONT,1,1,1,1,0,0,0,0,2.69,1.82,-0.3234,11,1,0,NO_NEWS_PRE1030,0.0053,0.4263,88.1,9.2,45,0.0187,4,0.00996
2025-08-25,AEHR,18.1,23.91,0.321,4560660,23.6685,UNC,1,1,1,1,0,1,1,0,23.84,24.55,0.0298,12,1,0,FDA_CLINICAL,0.1624,0.1364,3.7,109.0,15,0.0102,0,0.00019
2025-08-25,HCWB,20.71,37.01,0.7871,7104185,38.9654,UNC,0,1,1,1,1,0,1,0,36.96,33.0,-0.1071,11,1,0,FDA_CLINICAL,0.5847,0.1277,1283.0,262.9,30,-0.0502,0,0.00019
2025-08-25,OPAD,15.4,25.75,0.6721,2746982,25.1342,CONT,1,1,1,1,0,0,1,0,25.7,36.1,0.4047,12,1,0,NO_NEWS_PRE1030,0.3214,0.2654,19.8,70.7,40,0.0245,0,0.00019
2025-08-25,STSS,7.355,12.53,0.7036,7901241,11.9344,CONT,1,1,1,1,0,0,0,0,12.51,10.12,-0.191,12,0,0,FDA_CLINICAL,0.55,0.0991,78.0,99.0,50,0.0499,0,0.00019
2025-08-25,THAR,4.72,7.3799,0.5635,12160646,6.2701,CONT,1,1,1,1,0,0,0,0,7.37,7.695,0.0441,12,0,0,NO_NEWS_PRE1030,0.053,0.4849,0.2,89.7,55,0.177,0,0.00019
2025-08-26,ALLR,0.9413,2.0601,1.1886,137543975,2.059,CONT,1,0,1,1,0,0,1,0,2.0689,1.4365,-0.3057,12,1,0,FDA_CLINICAL,1.1035,0.0405,478.9,283.4,45,0.0005,1,0.00137
2025-08-26,HKPD,1.05,2.12,1.019,78546720,2.036,CONT,1,1,1,1,0,0,0,0,2.125,1.435,-0.3247,12,1,0,FDA_CLINICAL,0.1571,0.7449,396.8,166.5,40,0.0413,1,0.00137
2025-08-26,SATS,29.88,54.39,0.8203,16967726,53.1122,UNC,1,1,1,1,0,1,1,0,54.38,50.88,-0.0644,12,1,0,EARNINGS,0.8109,0.0052,9.3,922.9,0,0.0241,1,0.00137
2025-08-26,STKH,4.334,5.762,0.3295,2472170,6.2325,UNC,0,1,1,0,1,1,1,1,5.822,5.758,-0.011,12,1,0,OTHER_NEWS,0.2577,0.0571,75.5,14.2,10,-0.0755,1,0.00137
2025-08-27,DEVS,2.205,3.0897,0.4012,10996937,3.59,UNC,0,1,1,0,1,1,1,1,3.0602,2.6399,-0.1373,12,1,0,FDA_CLINICAL,0.542,-0.0913,69.2,34.0,5,-0.1394,2,0.0024
2025-08-27,MDB,214.34,283.7751,0.3239,7546505,282.699,UNC,1,1,1,1,0,1,1,0,283.775,295.52,0.0414,12,1,0,EARNINGS,0.3159,0.0061,2.9,2141.5,25,0.0038,2,0.0024
2025-08-27,NAMI,25.75,42.5,0.6505,1159811,44.0776,UNC,0,1,1,1,1,1,1,0,42.75,34.25,-0.1988,12,1,0,EARNINGS,-0.0194,0.6832,2049.9,49.3,25,-0.0358,2,0.0024
2025-08-27,NBY,4.494,8.202,0.8251,7397667,8.6195,EX,0,0,0,0,1,1,1,0,8.25,7.7,-0.0667,12,0,0,OTHER_NEWS,1.0249,-0.0987,1.7,60.7,0,-0.0484,2,0.0024
2025-08-27,STSS,9.73,14.27,0.4666,1362478,12.3957,CONT,1,1,1,1,0,0,0,0,14.7,14.82,0.0082,12,0,0,OTHER_NEWS,0.1768,0.2463,0.5,19.4,55,0.1512,2,0.0024
2025-08-27,WAI,2.828,6.49,1.2949,7287541,6.6955,UNC,0,1,1,1,1,1,0,0,6.49,3.327,-0.4874,12,1,0,OTHER_NEWS,0.0997,1.0868,89.8,47.3,20,-0.0307,2,0.0024
2025-08-28,CWD,1.7,2.7467,0.6157,51168104,3.0475,EX,0,0,0,0,1,1,1,1,2.75,4.45,0.6182,12,1,0,EARNINGS,0.85,-0.1266,418.7,140.5,0,-0.0987,3,-0.00203
2025-08-28,OPAD,33.6,44.6,0.3274,1619011,41.9206,CONT,1,1,1,1,0,0,0,0,44.7,62.25,0.3926,12,1,0,NO_NEWS_PRE1030,0.119,0.1862,0.7,72.2,55,0.0639,3,-0.00203
2025-08-28,PTNM,1.61,2.2506,0.3979,6442064,2.0904,UNC,1,1,1,1,0,1,1,0,2.2506,2.13,-0.0536,12,0,0,OTHER_NEWS,0.0311,0.3558,1.2,14.5,25,0.0766,3,-0.00203
2025-08-28,SOGP,3.8,6.2999,0.6579,24344156,6.2279,CONT,1,1,1,1,0,0,0,0,6.2901,12.335,0.961,12,1,0,EARNINGS,0.2237,0.3548,521.4,153.4,50,0.0116,3,-0.00203
2025-08-28,THAR,4.96,6.82,0.375,9000795,6.2968,CONT,1,1,1,1,0,0,0,1,6.8127,6.07,-0.109,12,0,0,NO_NEWS_PRE1030,0.004,0.3695,0.2,61.4,55,0.0831,3,-0.00203
2025-08-28,WAI,3.5,5.118,0.4623,2180590,5.1486,EX,0,0,0,0,1,1,1,1,5.133,4.713,-0.0818,12,1,0,OTHER_NEWS,0.5623,-0.064,1.4,11.2,15,-0.0059,3,-0.00203
2025-08-29,DUO,1.56,2.1599,0.3846,12659505,2.2223,UNC,0,1,0,1,1,0,0,1,2.155,2.4,0.1137,12,1,0,EARNINGS,-0.0128,0.4025,5.9,27.3,45,-0.0281,4,-0.00431
2025-08-29,GMHS,1.13,2.0385,0.804,34236111,2.3422,EX,0,0,0,0,1,1,1,0,2.03,1.8999,-0.0641,12,1,0,OTHER_NEWS,1.3009,-0.216,369.1,69.8,0,-0.1297,4,-0.00431
2025-08-29,IPDN,1.93,5.9399,2.0777,84392016,4.2514,CONT,1,1,1,1,0,0,0,0,5.94,6.7,0.1279,12,1,0,OTHER_NEWS,0.5699,0.9604,3298.5,501.3,50,0.3972,4,-0.00431
2025-08-29,MOVE,4.548,7.502,0.6495,4578152,8.5091,EX,0,0,1,0,1,1,1,0,7.476,7.807,0.0443,12,1,0,EARNINGS,0.8377,-0.1024,19.6,34.3,5,-0.1184,4,-0.00431
2025-09-02,ASNS,3.62,4.714,0.3022,7060312,5.402,EX,0,0,0,0,1,1,1,0,4.716,4.579,-0.0291,12,0,0,OTHER_NEWS,0.6699,-0.2202,78.7,33.3,0,-0.1274,1,0.00309
2025-09-02,CYTK,35.33,48.3,0.3671,4689124,47.3684,CONT,1,1,1,1,0,0,1,0,48.3144,49.61,0.0268,12,1,0,FDA_CLINICAL,0.2723,0.0745,2.6,226.5,45,0.0197,1,0.00309
